id,high,mean,low
pepsico,0.001177813538447,0.000601072746481889,0.000192102653623875
perettivan,3.13545150501672e-05,1.04515050167224e-05,0
"perfect bread groups of companies, perfect bread groups of companies",0.0001133417216789,4.01488439989819e-05,0
perfect companion group,5.74982510948625e-06,1.91660836982875e-06,0
perfect companion thailand,1.41189193519316e-05,4.00536719203733e-06,0
perfect van melle,1.37209501757997e-05,4.57365005859989e-06,0
perfeti mentus,4.10062527264795e-06,1.16329794968736e-06,0
perfetti  italian company,2.56173059133281e-05,8.53910197110937e-06,0
perfetti van melle,0.000156546510491412,7.86122631596178e-05,2.6419279317505e-05
perfetti van melle indonesia,1.72990427862992e-05,5.76634759543305e-06,0
pergalė,8.49679110548674e-05,2.41043719304589e-05,0
peric water systems ltd,2.35388574614254e-05,7.29012565216906e-06,0
perico,2.08365516616963e-05,6.66936997533309e-06,0
perimiter brands,2.78706800445931e-05,9.29022668153103e-06,0
perk (nutrifood),1.29631069974852e-05,4.32103566582839e-06,0
permanent marker,1.13116627013005e-06,3.77055423376682e-07,0
permen hot-hot pop,1.28005403462137e-05,3.6313589634649e-06,0
permen kiss,5.63223775233404e-05,1.59779794392456e-05,0
permex producer and exporter corp.,2.5579209218747e-06,8.52640307291567e-07,0
pērnes l,1.05615208590037e-05,3.52050695300123e-06,0
pernod ricard,1.19445771619685e-05,3.98152572065616e-06,0
"pernord ricard group, the pernod ricard group",1.84193858233635e-05,6.84660409960186e-06,3.02884416118552e-07
peroni,1.53871823434033e-05,7.62995287787899e-06,0
peroni spa,1.95298195932915e-05,4.88245489832288e-06,0
persha privatna,9.58609377329953e-06,3.19536459109984e-06,0
"persha privatna, перша приватна броварня",3.6990017974844e-05,1.47948385612993e-05,0
persha pryvatna brovarnia,1.2620685303212e-05,4.20689510107065e-06,0
persil soap (unilever),1.96488294314381e-05,5.57413600891862e-06,0
person's candy,8.52097224293292e-06,2.84032408097764e-06,0
personal collection,7.51080652494952e-06,3.52668457277939e-06,1.00889339527939e-06
personal collection direct selling inc.,1.27896046093735e-06,4.26320153645783e-07,0
"personal collection, personal collection",0.000408392037932709,0.000138335596846888,0
persostent mercie nigeria limited,8.59763908830635e-07,2.86587969610212e-07,0
perta,4.66671851909466e-06,1.55557283969822e-06,0
pertamax,1.68629324639555e-06,5.62097748798516e-07,0
"pertamina, indonesia",1.97120723301641e-06,6.57069077672136e-07,0
pertra,3.20557342365927e-06,1.06852447455309e-06,0
perumda tirta kanjuruhan,1.77276392917864e-05,7.0776947623163e-06,0
perusahaan rokok cap djagung padi,9.76490979664575e-06,3.25496993221525e-06,0
perutnina ptuj,1.06426385307318e-05,3.88283255338692e-06,0
pervachok,1.26445429313844e-06,4.2148476437948e-07,0
pervomaisky,3.33891674411099e-06,1.112972248037e-06,0
pescamar,4.90933079684576e-05,1.22733269921144e-05,0
pet all star,2.965550191937e-05,9.88516730645666e-06,0
pet book,6.50996578805212e-06,1.84679880512117e-06,0
pet central,2.33451438789363e-05,6.62273585218054e-06,0
pet empty,8.63835111153983e-06,2.87945037051328e-06,0
pet supply ltd.,8.43146623197774e-06,2.81048874399258e-06,0
petakon,1.88244743265544e-06,6.27482477551814e-07,0
"petalo, petalo",5.70452515532607e-05,1.98843448271366e-05,0
pete's living greens,1.58245606159233e-05,4.48923705416265e-06,0
pete's market,2.20515270682495e-05,7.35050902274983e-06,0
peter beier danmark,9.08004055751449e-06,3.02668018583816e-06,0
"peter jackson, peter jackson",2.78440095373734e-05,9.86808767129133e-06,0
peters,4.35382018919644e-05,1.59703939666924e-05,0
peters ice cream,2.89600886062809e-05,1.25462819143683e-05,0
peters icecream,1.3115614138632e-05,4.37187137954401e-06,0
petfood saladillo,1.17901819225071e-06,3.93006064083569e-07,0
petipie,4.45930880713489e-05,1.48643626904496e-05,0
petit,2.32794543295905e-05,7.7598181098635e-06,0
petit prince,1.76288563123183e-06,5.00109398931016e-07,0
petra foods,5.22228024755829e-06,1.48149794256973e-06,0
petra sejahtera,9.05137105643077e-07,3.01712368547692e-07,0
petramax,2.48199005962981e-06,6.20497514907453e-07,0
petrimex,1.43745627737156e-06,4.79152092457188e-07,0
petro,9.46551397740897e-06,3.15517132580299e-06,0
petro company,3.8839141223433e-05,1.2946380407811e-05,0
petrocanada,6.65127266559729e-07,2.21709088853243e-07,0
petrol,6.69215597424555e-05,3.64807076259726e-05,4.31546013593699e-06
"petrol & barcaffe, petrol & barcaffe",0.000823417555178792,0.000273124075629603,0
petrol / barcaffe,6.32028019908883e-05,2.10676006636294e-05,0
petrol ufisi teknolojistyle,6.65127266559729e-07,2.21709088853243e-07,0
petromax kratingdaeng,6.86047508789984e-05,1.71511877197496e-05,0
petromin,2.7424202739564e-05,1.44916908880242e-05,3.32784239338425e-06
petron,7.6010945576163e-07,2.5336981858721e-07,0
petron corp.,8.56095974065999e-07,2.85365324688666e-07,0
petronas,2.28918401142968e-05,6.49413903951684e-06,0
petronas mesra,6.9729286300246e-05,2.52413706064239e-05,0
petrou bros dairy products,4.83167936838641e-06,1.37068918252097e-06,0
petrus resources,1.35235648116844e-06,4.50785493722812e-07,0
pets du honde,5.80399728763689e-06,2.29861278718294e-06,0
pets n bags,5.01672240802676e-06,1.67224080267559e-06,0
pevlon uk,6.65127266559729e-07,2.21709088853243e-07,0
peykoff,5.12578159080993e-05,1.4541224371092e-05,0
peyman,1.33334814831276e-05,4.4444938277092e-06,0
peyness feta,6.65127266559729e-07,2.21709088853243e-07,0
peyzidade,6.65127266559729e-07,2.21709088853243e-07,0
pez,7.08065925457228e-06,2.00869766087157e-06,0
pfaner,4.31546013593699e-05,1.07886503398425e-05,0
"pfanner der rote""""",8.33165912287127e-06,2.36359124053086e-06,0
pfizer,2.94904877649899e-05,1.14437282751222e-05,0
"pfo food co.,ltd",2.47739378174161e-05,8.25797927247203e-06,0
pgmc enterprise inc.,8.60151146915886e-06,3.26408995702446e-06,0
phadake milk,9.27895017957668e-06,2.31973754489417e-06,0
pham - asset joint venture company,8.71526151231575e-06,2.90508717077192e-06,0
"pham nguyen confectionery & food processing co., ltd",4.35763075615788e-06,1.45254358538596e-06,0
phân bón chelate,1.90027363940407e-06,6.33424546468025e-07,0
phapros,4.26955098555469e-05,1.42318366185156e-05,0
pharcona gmbh,2.05182920573691e-06,6.83943068578972e-07,0
pharma,3.91167439222359e-06,1.30389146407453e-06,0
pharma life,3.66184117374216e-05,1.22061372458072e-05,0
pharmaceuticals ltd.,3.13399286472064e-08,8.89075989991672e-09,0
pharmacitica,2.38891543239369e-06,7.96305144131231e-07,0
pharmadero,5.40886512994799e-06,1.802955043316e-06,0
pharos indonesia,2.44122744916144e-06,8.13742483053813e-07,0
phasalone,6.65127266559729e-07,2.21709088853243e-07,0
phg pharma,5.74982510948625e-06,1.91660836982875e-06,0
philip morris,1.3115614138632e-05,4.37187137954401e-06,0
philip morris international,0.000173398423485565,9.3631828429924e-05,2.10206629979858e-05
"philippine food industries, inc.",2.98463231869946e-06,8.46704203886372e-07,0
philippine inc.,5.91943646964809e-06,1.9731454898827e-06,0
philippine nurses association inc,8.56095974065999e-07,2.85365324688666e-07,0
philippine spring water resources,4.43623618395592e-06,1.25850671885275e-06,0
"philippine spring water resources, inc.",0.0001319991075808,7.50664274973953e-05,1.9098590758386e-05
philips indo tbk,1.68275804042826e-05,4.20689510107065e-06,0
phillips distilling co.,5.73886262119362e-06,1.91295420706454e-06,0
phillips distilling company,4.6051943979933e-06,1.3064381270903e-06,0
phillips 66,1.30610184542301e-05,5.09998772915253e-06,4.69864318435671e-07
philrx pharma inc,9.94877439566485e-07,2.82234734628791e-07,0
philusa corp.,6.23524330034121e-06,2.385342413192e-06,2.85365324688666e-07
phineas,4.14605157688162e-06,1.38201719229387e-06,0
phở bò đệ nhất,1.90027363940407e-06,6.33424546468025e-07,0
phở gà,1.52021891152326e-05,5.0673963717442e-06,0
phở gà acecook,1.90027363940407e-05,6.33424546468025e-06,0
phở vifon,5.70082091821222e-06,1.90027363940407e-06,0
phonomenal,6.67784861820802e-06,2.13268675363111e-06,0
phosphalugel,1.43745627737156e-06,4.79152092457188e-07,0
phu tho new generation company,1.43745627737156e-06,4.79152092457188e-07,0
phung hung,1.43745627737156e-06,4.79152092457188e-07,0
"phuong huyen food trading co., ltd",2.17881537807894e-06,7.2627179269298e-07,0
phuong nam pharmaceutical company,1.43745627737156e-06,4.79152092457188e-07,0
phuong nguyen manufacturing facility,2.17881537807894e-06,7.2627179269298e-07,0
phuong vy company,1.43745627737156e-06,4.79152092457188e-07,0
phytoervas,7.62818327663845e-06,1.90704581915961e-06,0
pi-pardee foods nigeria limited,5.56300796969935e-05,1.57815828927641e-05,0
pia,4.35833554856298e-06,1.23640724781929e-06,0
pia dairy products,5.85894587798745e-05,1.95298195932915e-05,0
piå¡kotek,3.58978347622666e-06,1.19659449207555e-06,0
piã±a loca,3.91167439222359e-06,1.30389146407453e-06,0
piacetto,4.85645925268805e-06,1.61881975089602e-06,0
pian,1.70058386712771e-05,5.66861289042571e-06,0
piasten gmbh,1.35980859075265e-05,4.53269530250885e-06,0
piati ozor,5.29469383432903e-06,1.76489794477634e-06,0
pibamour,0.00033154072773555,0.000157567232341314,3.83996500510982e-05
pic-me,4.14605157688162e-06,1.38201719229387e-06,0
pick'n poel,1.76025347650062e-05,4.40063369125154e-06,0
pick n save,0.000123488551582197,4.1162850527399e-05,0
picnin,2.52890858627688e-06,8.42969528758959e-07,0
pico,3.03010790971794e-06,7.57526977429484e-07,0
picolé de frutas,8.29210315376323e-06,2.76403438458774e-06,0
picolito,1.53769269211548e-05,5.1256423070516e-06,0
picolo,2.44718166245208e-05,8.15727220817359e-06,0
picot,3.03010790971794e-06,7.57526977429484e-07,0
picus sa,3.13545150501672e-05,1.04515050167224e-05,0
pidilite,2.85147400674743e-06,1.02291208229655e-06,0
pidilite industries limited,4.88308403743934e-06,2.31440753531276e-06,0
pie susu bahagia,0.000156354910685063,5.48709633191782e-05,0
pie susu chandra,3.28077719382067e-05,1.30594043637522e-05,0
pie susu dian,1.16150715850866e-05,3.29505576881889e-06,0
piebalga,1.05893876686581e-05,3.52979588955269e-06,0
pieces of fishing net,0.0001241924765505,4.13974921834998e-05,0
piedmont candy company,2.80398416587674e-05,1.02242173853427e-05,0
piedoblado,7.32368234748432e-06,2.44122744916144e-06,0
piel roja,8.33165912287127e-06,2.36359124053086e-06,0
pien tze huang,8.23257010547981e-06,2.05814252636995e-06,0
pier-fabre,9.76490979664575e-06,2.44122744916144e-06,0
pierre baguette,1.10989433805902e-06,3.69964779353006e-07,0
pierre fabre médicament production,4.31546013593699e-06,1.438486711979e-06,0
pietrobon,1.10866793547553e-05,3.69555978491842e-06,0
pietrobon & cia ltda,2.46597722053543e-05,6.16494305133856e-06,0
pigeon,2.61114012377915e-06,7.40748971284866e-07,0
pigeon corporation,2.61114012377915e-06,7.40748971284866e-07,0
piggly wiggly,1.16667962977366e-05,3.88893209924555e-06,0
pigi olympou s.a.,6.95533785183649e-06,1.9731454898827e-06,0
pigrolac,3.78352856603479e-06,1.26117618867826e-06,0
pilar,4.14605157688162e-06,1.38201719229387e-06,0
pillar food baery,5.65470028720405e-06,1.88490009573468e-06,0
pillsbury,9.15042846881305e-07,4.57521423440653e-07,0
pilos,3.5817736768001e-06,1.37582390878193e-06,0
pilottie indonesia/japan ltd,2.29335881509795e-05,7.64452938365982e-06,0
pilus  dua kelinci,3.41564078844375e-05,1.13854692948125e-05,0
pilus arab,4.38660268527943e-05,9.69414958072803e-06,0
pimenta cepêra,4.14605157688162e-06,1.38201719229387e-06,0
pin pop,4.04404499576813e-05,1.61258449756341e-05,0
pin xiangyuan,2.77395239032067e-05,7.86936848317923e-06,0
piña buena,0.000222965440356745,7.43218134522482e-05,0
pinan,4.66671851909466e-06,1.55557283969822e-06,0
pinar,1.33025453311946e-06,4.43418177706486e-07,0
"pinar, yaåÿar holding food and beverage group",8.07483428111912e-05,3.7345478440648e-05,2.36953822420445e-06
pinattsu,8.0752070954153e-07,2.69173569847177e-07,0
pine grove dairy,2.33451438789363e-05,6.62273585218054e-06,0
ping yu,3.94241446603281e-06,1.31413815534427e-06,0
pingjiang baiweijia food co. ltd,1.01108899304141e-06,2.86833756891181e-07,0
pingo doce,1.08763629442314e-05,3.62545431474382e-06,0
pinguim sorvete,4.88169675315232e-06,1.38487851153258e-06,0
pinguinos (bimbo),1.96488294314381e-05,5.57413600891862e-06,0
pinipig,1.50801010266291e-05,6.6749088539713e-06,0
pinjia,2.67558528428094e-05,8.91861761426979e-06,0
pink fong,1.65842063075265e-05,5.52806876917549e-06,0
pink truffle,3.27088665560017e-06,1.09029555186672e-06,0
pinnack,2.21811809197796e-06,6.29253359426373e-07,0
pinnacle food,6.47319020390549e-05,2.1577300679685e-05,0
pinnacle food groups,4.56065673456978e-05,1.52021891152326e-05,0
"pino, pino ice cup, united family food",6.24655378822868e-06,2.62002120389752e-06,1.53490701694861e-07
pinoy hotdog,4.59081657356515e-06,1.14770414339129e-06,0
pintazul,6.06021581943587e-06,1.51505395485897e-06,0
pintoora,1.13116627013005e-06,3.77055423376682e-07,0
pioma industries,1.12823743129943e-06,3.20067356397002e-07,0
pioma industry,9.27895017957668e-07,2.31973754489417e-07,0
pioneer adhesives inc,4.72941070754349e-07,1.57647023584783e-07,0
pioneer products,2.37882142352442e-05,9.42107494465118e-06,0
pionir,1.33373232274853e-05,4.59358046839726e-06,0
pionner epoxy,6.87222247674898e-06,2.29074082558299e-06,0
pipas facundo,3.78620559096359e-05,1.2620685303212e-05,0
pipas tijuana,4.83067609881561e-05,2.03091487637894e-05,0
pipe,5.84505567978743e-05,2.03551945224968e-05,0
pipes,1.49381312397819e-05,4.9793770799273e-06,0
pipoteca,2.3653835377006e-05,8.20811383272088e-06,0
"pipp, piparu rugtais",2.44718166245208e-05,8.15727220817359e-06,0
pira kids,4.14605157688162e-06,1.38201719229387e-06,0
piracaia,1.0337657652449e-05,4.80958888327348e-06,0
piracanjuba,2.10210114890802e-05,9.21675130442306e-06,0
piramic,0.000132837156719581,3.76842997786047e-05,0
piraquãª,9.76339350630464e-06,2.76975702306515e-06,0
pirassuninga,1.20925939937056e-05,4.81531152175088e-06,0
pirate,5.29469383432903e-06,1.76489794477634e-06,0
pirate booty,2.85003702538108e-05,8.44739160071216e-06,0
pirato,6.75585284280934e-06,2.67558528428094e-06,0
piriform,4.77783086478739e-05,1.59261028826246e-05,0
pirinsko – carlsberg,9.74322120567177e-05,2.76403438458774e-05,0
pirouette,1.87103866033632e-05,4.6775966508408e-06,0
"pisa, pisa farmacéutica",1.65043302243706e-05,6.7017135706279e-06,0
piscolabis,6.83437545441325e-05,1.93882991614561e-05,0
pisda,8.81673533923859e-07,2.9389117797462e-07,0
pishaho medicinal plaster,1.65842063075265e-05,5.52806876917549e-06,0
pistachios,5.35137333196385e-05,2.03885090909553e-05,0
pit bul,1.26445429313844e-06,4.2148476437948e-07,0
pit bull,4.68883205456095e-05,1.92362340699937e-05,0
"pit bull, pit bull",0.000147421945354181,6.95804232613849e-05,1.33222215450332e-05
"pitambari products pvt. ltd, pitambri products",9.27895017957668e-07,2.31973754489417e-07,0
pitason,4.77783086478739e-05,1.59261028826246e-05,0
piteu,4.10062527264795e-06,1.16329794968736e-06,0
pitura,7.77451600038585e-06,2.59150533346195e-06,0
più gusto san carlo,1.32019010737546e-05,4.40063369125154e-06,0
pivovarna laško union,2.1577300679685e-05,7.19243355989499e-06,0
"pivovarna laško union, pivovarna union laå¡ko",0.000989387013398908,0.000402089737796151,7.06779415631989e-05
"pivovarna laško union, pivovarna union laå¡ko, svetlo pivo, union",0.000369625786488091,0.000140647091943391,3.86718993390224e-06
pivovarna union laå¡ko,0.000232275963102757,6.76054037835216e-05,0
pivovary,3.32968301417705e-06,1.10989433805902e-06,0
pixel pharmaceutical co.,6.65127266559729e-07,2.21709088853243e-07,0
pixy stix wrapper,1.68629324639555e-05,5.62097748798516e-06,0
pizza base,4.63947508978834e-07,1.15986877244709e-07,0
pizza box,2.52890858627688e-06,8.42969528758959e-07,0
"pjsc san inbev ukraine""""",1.25418060200669e-05,3.55795915462891e-06,0
pklass,4.85293582396784e-05,1.21323395599196e-05,0
placers,5.73339703774486e-05,1.91113234591495e-05,0
"plackers, ranir, llc",5.36926399539805e-05,2.95538028376007e-05,6.09443523485521e-06
pladis,0.000109153594435911,4.62952571210523e-05,4.48923705416265e-06
plan b,0.000177060790871533,5.90202636238442e-05,0
planalto,7.6884634605774e-06,2.5628211535258e-06,0
plandent oy,5.89464882943142e-05,1.67224080267559e-05,0
planet sardines,5.94927056985088e-07,1.98309018995029e-07,0
planeta azul s.a.,9.90431595329857e-05,3.90618802986306e-05,9.03913947392208e-06
planned parenthood,3.03010790971794e-06,7.57526977429484e-07,0
plant nametag,1.0238208995973e-05,3.41273633199099e-06,0
planters peanuts,1.36206710540511e-05,5.39432516992124e-06,0
plasco,1.8277980866454e-05,5.18524279899406e-06,0
plastenka d.o.o.- produced for spar,0.000229335881509795,7.64452938365982e-05,0
plastfood,1.87541024599131e-05,6.2513674866377e-06,0
"plastic bags, plastic bags",0.00522103806064408,0.00303732858467744,0.00141557417159826
plastic ball,4.31546013593699e-05,1.11076280799809e-05,0
plastic beg,0.00068886337543054,0.000229621125143513,0
plastic boxes,7.65546576332171e-06,2.55182192110724e-06,0
plastic papers,0.000151992112133491,3.79980280333728e-05,0
plastic spoon,0.000218944099378881,6.2111801242236e-05,0
plastic straws,0.000513963779491729,0.000213998504963479,0
plastic toys,3.88725800019292e-05,1.29575266673097e-05,0
plastic water bottle,0.000209195903246895,6.97319677489649e-05,0
plastican,4.56065673456978e-05,1.52021891152326e-05,0
plástico transparente descartável,0.000168786922139218,5.62623073797393e-05,0
plásticos artisa sa de cv,2.10147908357627e-06,5.96164279028729e-07,0
plásticos guadalaviar beniparrel valencia,4.66671851909466e-06,1.55557283969822e-06,0
plasticos jaguar,2.25470670023674e-05,7.51568900078915e-06,0
plasticos sudamericanos sa.,1.17901819225071e-06,3.93006064083569e-07,0
plásticos truher,4.66671851909466e-06,1.55557283969822e-06,0
plastics,0.00334448160535117,0.00133779264214047,0
plastiflux s.r.l,7.07410915350424e-06,2.35803638450141e-06,0
plastik,2.621557360375e-05,7.4370421570922e-06,0
plastik knife,1.54209256492647e-06,4.37473068064247e-07,0
plastikverpackung,3.08418512985294e-06,8.74946136128495e-07,0
plastilânia indústria e comércio de plásticos,1.87541024599131e-05,6.2513674866377e-06,0
plastimax,2.25470670023674e-05,7.51568900078915e-06,0
